8,3,49,1,9,"UVCCamera::setExposurePriority@1516-1524@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setExposurePriority","UVCCamera::setExposurePriority( int priority)",1516,1524
12,4,67,0,14,"UVCCamera::getExposurePriority@1527-1540@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getExposurePriority","UVCCamera::getExposurePriority()",1527,1540
8,2,49,3,8,"UVCCamera::updateExposureLimit@1544-1551@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateExposureLimit","UVCCamera::updateExposureLimit( int & min , int & max , int & def)",1544,1551
8,3,49,1,9,"UVCCamera::setExposure@1554-1562@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setExposure","UVCCamera::setExposure( int ae_abs)",1554,1562
12,4,67,0,14,"UVCCamera::getExposure@1565-1578@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getExposure","UVCCamera::getExposure()",1565,1578
8,2,49,3,8,"UVCCamera::updateExposureRelLimit@1582-1589@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateExposureRelLimit","UVCCamera::updateExposureRelLimit( int & min , int & max , int & def)",1582,1589
8,3,49,1,9,"UVCCamera::setExposureRel@1592-1600@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setExposureRel","UVCCamera::setExposureRel( int ae_rel)",1592,1600
12,4,67,0,14,"UVCCamera::getExposureRel@1603-1616@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getExposureRel","UVCCamera::getExposureRel()",1603,1616
8,2,49,3,8,"UVCCamera::updateAutoFocusLimit@1620-1627@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateAutoFocusLimit","UVCCamera::updateAutoFocusLimit( int & min , int & max , int & def)",1620,1627
8,3,49,1,9,"UVCCamera::setAutoFocus@1630-1638@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setAutoFocus","UVCCamera::setAutoFocus( bool autoFocus)",1630,1638
11,4,65,0,11,"UVCCamera::getAutoFocus@1641-1651@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getAutoFocus","UVCCamera::getAutoFocus()",1641,1651
8,2,49,3,8,"UVCCamera::updateFocusLimit@1655-1662@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateFocusLimit","UVCCamera::updateFocusLimit( int & min , int & max , int & def)",1655,1662
8,2,46,1,8,"UVCCamera::setFocus@1665-1672@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setFocus","UVCCamera::setFocus( int focus)",1665,1672
13,4,74,0,13,"UVCCamera::getFocus@1675-1687@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getFocus","UVCCamera::getFocus()",1675,1687
8,2,49,3,8,"UVCCamera::updateFocusRelLimit@1691-1698@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateFocusRelLimit","UVCCamera::updateFocusRelLimit( int & min , int & max , int & def)",1691,1698
8,2,67,1,8,"UVCCamera::setFocusRel@1701-1708@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setFocusRel","UVCCamera::setFocusRel( int focus_rel)",1701,1708
14,4,87,0,14,"UVCCamera::getFocusRel@1711-1724@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getFocusRel","UVCCamera::getFocusRel()",1711,1724
8,2,49,3,8,"UVCCamera::updateIrisLimit@1766-1773@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateIrisLimit","UVCCamera::updateIrisLimit( int & min , int & max , int & def)",1766,1773
8,2,46,1,8,"UVCCamera::setIris@1776-1783@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setIris","UVCCamera::setIris( int iris)",1776,1783
13,4,74,0,13,"UVCCamera::getIris@1786-1798@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getIris","UVCCamera::getIris()",1786,1798
8,2,49,3,8,"UVCCamera::updateIrisRelLimit@1802-1809@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateIrisRelLimit","UVCCamera::updateIrisRelLimit( int & min , int & max , int & def)",1802,1809
8,2,46,1,8,"UVCCamera::setIrisRel@1812-1819@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setIrisRel","UVCCamera::setIrisRel( int iris_rel)",1812,1819
13,4,74,0,13,"UVCCamera::getIrisRel@1822-1834@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getIrisRel","UVCCamera::getIrisRel()",1822,1834
8,2,53,3,8,"UVCCamera::updatePanLimit@1838-1845@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updatePanLimit","UVCCamera::updatePanLimit( int & min , int & max , int & def)",1838,1845
19,7,132,1,19,"UVCCamera::setPan@1848-1866@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setPan","UVCCamera::setPan( int pan)",1848,1866
16,4,95,0,16,"UVCCamera::getPan@1869-1884@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getPan","UVCCamera::getPan()",1869,1884
8,2,53,3,8,"UVCCamera::updateTiltLimit@1888-1895@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateTiltLimit","UVCCamera::updateTiltLimit( int & min , int & max , int & def)",1888,1895
19,7,132,1,19,"UVCCamera::setTilt@1898-1916@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setTilt","UVCCamera::setTilt( int tilt)",1898,1916
16,4,95,0,16,"UVCCamera::getTilt@1919-1934@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getTilt","UVCCamera::getTilt()",1919,1934
8,2,49,3,8,"UVCCamera::updateRollLimit@1938-1945@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateRollLimit","UVCCamera::updateRollLimit( int & min , int & max , int & def)",1938,1945
8,2,46,1,8,"UVCCamera::setRoll@1948-1955@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setRoll","UVCCamera::setRoll( int roll)",1948,1955
15,4,82,0,15,"UVCCamera::getRoll@1958-1972@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getRoll","UVCCamera::getRoll()",1958,1972
4,1,29,3,5,"UVCCamera::updatePanRelLimit@1975-1979@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updatePanRelLimit","UVCCamera::updatePanRelLimit( int & min , int & max , int & def)",1975,1979
4,1,20,1,5,"UVCCamera::setPanRel@1981-1985@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setPanRel","UVCCamera::setPanRel( int pan_rel)",1981,1985
4,1,18,0,5,"UVCCamera::getPanRel@1987-1991@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getPanRel","UVCCamera::getPanRel()",1987,1991
4,1,29,3,5,"UVCCamera::updateTiltRelLimit@1994-1998@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateTiltRelLimit","UVCCamera::updateTiltRelLimit( int & min , int & max , int & def)",1994,1998
4,1,20,1,5,"UVCCamera::setTiltRel@2000-2004@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setTiltRel","UVCCamera::setTiltRel( int tilt_rel)",2000,2004
4,1,18,0,5,"UVCCamera::getTiltRel@2006-2010@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getTiltRel","UVCCamera::getTiltRel()",2006,2010
4,1,29,3,5,"UVCCamera::updateRollRelLimit@2013-2017@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateRollRelLimit","UVCCamera::updateRollRelLimit( int & min , int & max , int & def)",2013,2017
4,1,20,1,5,"UVCCamera::setRollRel@2019-2023@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setRollRel","UVCCamera::setRollRel( int roll_rel)",2019,2023
4,1,18,0,5,"UVCCamera::getRollRel@2025-2029@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getRollRel","UVCCamera::getRollRel()",2025,2029
8,2,49,3,8,"UVCCamera::updatePrivacyLimit@2033-2040@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updatePrivacyLimit","UVCCamera::updatePrivacyLimit( int & min , int & max , int & def)",2033,2040
8,2,46,1,8,"UVCCamera::setPrivacy@2043-2050@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setPrivacy","UVCCamera::setPrivacy( int privacy)",2043,2050
13,4,74,0,13,"UVCCamera::getPrivacy@2053-2065@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getPrivacy","UVCCamera::getPrivacy()",2053,2065
8,2,49,3,8,"UVCCamera::updateBacklightCompLimit@2117-2124@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateBacklightCompLimit","UVCCamera::updateBacklightCompLimit( int & min , int & max , int & def)",2117,2124
8,2,46,1,8,"UVCCamera::setBacklightComp@2127-2134@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setBacklightComp","UVCCamera::setBacklightComp( int backlight)",2127,2134
13,4,74,0,13,"UVCCamera::getBacklightComp@2137-2149@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getBacklightComp","UVCCamera::getBacklightComp()",2137,2149
8,2,49,3,8,"UVCCamera::updateBrightnessLimit@2154-2161@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateBrightnessLimit","UVCCamera::updateBrightnessLimit( int & min , int & max , int & def)",2154,2161
8,2,46,1,8,"UVCCamera::setBrightness@2163-2170@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setBrightness","UVCCamera::setBrightness( int brightness)",2163,2170
13,4,74,0,13,"UVCCamera::getBrightness@2173-2185@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getBrightness","UVCCamera::getBrightness()",2173,2185
8,2,49,3,8,"UVCCamera::updateContrastLimit@2189-2196@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateContrastLimit","UVCCamera::updateContrastLimit( int & min , int & max , int & def)",2189,2196
8,2,46,1,8,"UVCCamera::setContrast@2199-2206@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setContrast","UVCCamera::setContrast( uint16_t contrast)",2199,2206
13,4,74,0,13,"UVCCamera::getContrast@2209-2221@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getContrast","UVCCamera::getContrast()",2209,2221
8,2,49,3,8,"UVCCamera::updateAutoContrastLimit@2225-2232@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateAutoContrastLimit","UVCCamera::updateAutoContrastLimit( int & min , int & max , int & def)",2225,2232
8,3,49,1,9,"UVCCamera::setAutoContrast@2235-2243@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setAutoContrast","UVCCamera::setAutoContrast( bool autoContrast)",2235,2243
11,4,65,0,11,"UVCCamera::getAutoContrast@2246-2256@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getAutoContrast","UVCCamera::getAutoContrast()",2246,2256
8,2,49,3,8,"UVCCamera::updateSharpnessLimit@2260-2267@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateSharpnessLimit","UVCCamera::updateSharpnessLimit( int & min , int & max , int & def)",2260,2267
8,2,46,1,8,"UVCCamera::setSharpness@2270-2277@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setSharpness","UVCCamera::setSharpness( int sharpness)",2270,2277
13,4,74,0,13,"UVCCamera::getSharpness@2280-2292@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getSharpness","UVCCamera::getSharpness()",2280,2292
8,2,48,3,8,"UVCCamera::updateGainLimit@2296-2303@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateGainLimit","UVCCamera::updateGainLimit( int & min , int & max , int & def)",2296,2303
8,2,46,1,9,"UVCCamera::setGain@2306-2314@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setGain","UVCCamera::setGain( int gain)",2306,2314
13,4,74,0,14,"UVCCamera::getGain@2317-2330@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getGain","UVCCamera::getGain()",2317,2330
8,2,49,3,8,"UVCCamera::updateAutoWhiteBlanceLimit@2334-2341@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateAutoWhiteBlanceLimit","UVCCamera::updateAutoWhiteBlanceLimit( int & min , int & max , int & def)",2334,2341
8,3,49,1,8,"UVCCamera::setAutoWhiteBlance@2344-2351@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setAutoWhiteBlance","UVCCamera::setAutoWhiteBlance( bool autoWhiteBlance)",2344,2351
11,4,65,0,11,"UVCCamera::getAutoWhiteBlance@2354-2364@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getAutoWhiteBlance","UVCCamera::getAutoWhiteBlance()",2354,2364
8,2,49,3,8,"UVCCamera::updateAutoWhiteBlanceCompoLimit@2368-2375@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateAutoWhiteBlanceCompoLimit","UVCCamera::updateAutoWhiteBlanceCompoLimit( int & min , int & max , int & def)",2368,2375
8,3,49,1,8,"UVCCamera::setAutoWhiteBlanceCompo@2378-2385@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setAutoWhiteBlanceCompo","UVCCamera::setAutoWhiteBlanceCompo( bool autoWhiteBlanceCompo)",2378,2385
11,4,65,0,11,"UVCCamera::getAutoWhiteBlanceCompo@2388-2398@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getAutoWhiteBlanceCompo","UVCCamera::getAutoWhiteBlanceCompo()",2388,2398
8,2,48,3,8,"UVCCamera::updateWhiteBlanceLimit@2402-2409@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateWhiteBlanceLimit","UVCCamera::updateWhiteBlanceLimit( int & min , int & max , int & def)",2402,2409
9,2,46,1,9,"UVCCamera::setWhiteBlance@2412-2420@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setWhiteBlance","UVCCamera::setWhiteBlance( int white_blance)",2412,2420
13,4,74,0,13,"UVCCamera::getWhiteBlance@2423-2435@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getWhiteBlance","UVCCamera::getWhiteBlance()",2423,2435
8,2,48,3,8,"UVCCamera::updateWhiteBlanceCompoLimit@2439-2446@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateWhiteBlanceCompoLimit","UVCCamera::updateWhiteBlanceCompoLimit( int & min , int & max , int & def)",2439,2446
9,2,46,1,9,"UVCCamera::setWhiteBlanceCompo@2449-2457@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::setWhiteBlanceCompo","UVCCamera::setWhiteBlanceCompo( int white_blance_compo)",2449,2457
13,4,74,0,13,"UVCCamera::getWhiteBlanceCompo@2460-2472@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::getWhiteBlanceCompo","UVCCamera::getWhiteBlanceCompo()",2460,2472
8,2,48,3,8,"UVCCamera::updateGammaLimit@2476-2483@/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","/Users/verlyn13/Development/personal/UVCCamera-experimental/lib/src/main/jni/UVCCamera/UVCCamera.cpp","UVCCamera::updateGammaLimit","UVCCamera::updateGammaLimit( int & min , int & max , int & def)",2476,2483
